spacer.range	n.pairs	n.arrays	size_mean	size_max	size_sd	sizes
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	4
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	4
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	4
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	3
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
H_TAG_1_5	1151	911	2.26344676180022	7	0.655301941283935	2
